,Location,NewHome,FTB,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Label,age
722,2,2,2,158082,7,1,3,6,0.395,355553,0.75,25,0.0535,474071,0.163,1,1
723,1,2,2,133468,11,1,3,3,0.40299999999999997,278843,0.93,30,0.035,299831,0.113,0,1
724,6,2,2,96754,2,4,3,2,0.46299999999999997,406299,1.0,25,0.0535,406299,0.305,0,1
725,1,1,2,100112,3,2,3,1,0.44799999999999995,458961,0.93,25,0.0535,493506,0.33299999999999996,0,0
726,2,1,2,167204,7,1,3,4,0.42100000000000004,332827,0.75,20,0.0535,443769,0.162,1,1
727,2,2,1,92544,13,1,2,6,0.42200000000000004,282438,1.0,30,0.0535,282438,0.204,0,0
728,3,2,2,65612,3,2,4,5,0.449,152242,0.93,25,0.015,163701,0.111,0,0
729,1,2,2,115086,11,1,5,6,0.355,208127,0.65,30,0.0535,320195,0.121,1,1
730,1,2,2,102970,7,1,3,6,0.43,238171,1.0,25,0.0535,238171,0.168,1,1
731,6,1,2,202769,10,2,5,6,0.387,251979,0.85,30,0.0535,296446,0.083,1,1
732,4,1,1,113057,5,6,5,5,0.38,121313,0.75,30,0.035,161751,0.057999999999999996,0,1
733,1,1,2,174657,3,1,5,6,0.349,320336,0.93,25,0.015,344447,0.08800000000000001,1,1
734,1,1,1,126680,3,2,3,5,0.4,205162,0.93,35,0.0535,220604,0.102,0,0
735,4,2,2,147330,3,1,5,5,0.37200000000000005,265375,0.65,25,0.05,408269,0.126,0,1
736,1,1,1,74829,2,6,3,5,0.473,351470,1.0,35,0.015,351470,0.17300000000000001,0,0
737,6,1,2,59651,3,1,5,6,0.44,126597,0.93,30,0.0535,136126,0.142,0,1
738,5,2,2,94769,3,2,3,6,0.483,116177,0.975,25,0.035,119156,0.07400000000000001,0,1
739,6,2,2,192152,13,1,3,5,0.452,91205,0.85,30,0.025,107300,0.022000000000000002,0,1
740,1,2,2,150423,7,1,3,5,0.429,319219,0.7,30,0.045,456027,0.129,1,1
741,2,2,1,155321,2,3,2,5,0.386,443557,0.65,30,0.015,682395,0.11800000000000001,0,0
742,4,1,1,105521,2,3,1,5,0.415,196966,0.55,25,0.035,358120,0.11199999999999999,0,1
743,6,1,1,158368,5,2,1,6,0.309,56264,0.6,35,0.05,93773,0.022000000000000002,1,1
744,6,2,1,104972,12,3,6,4,0.423,274430,1.0,40,0.0535,274430,0.159,0,0
745,2,2,2,129312,7,1,3,6,0.473,191065,0.85,20,0.045,224782,0.11199999999999999,0,1
746,6,2,1,129156,9,3,5,5,0.40299999999999997,111996,0.93,35,0.035,120426,0.043,0,1
747,6,1,1,65132,1,5,2,6,0.46799999999999997,210222,0.93,35,0.05,226045,0.195,0,0
748,1,1,2,151370,3,2,6,5,0.342,296352,0.65,30,0.0535,455926,0.131,1,0
749,6,2,1,67265,1,5,5,6,0.45399999999999996,241201,0.93,35,0.025,259356,0.154,0,0
750,6,1,2,83364,10,2,3,4,0.48,242250,0.85,25,0.0535,285000,0.21100000000000002,0,1
751,6,2,1,81153,2,4,5,6,0.42,231705,0.85,35,0.035,272594,0.142,0,0
752,3,1,2,95483,5,3,3,4,0.43799999999999994,231270,0.55,25,0.035,420491,0.146,0,1
753,6,1,1,97891,1,5,1,6,0.452,265453,1.0,35,0.045,265453,0.154,0,0
754,1,2,2,146255,3,1,1,4,0.413,198524,0.93,25,0.0535,213467,0.099,1,1
755,3,1,1,75536,12,4,1,5,0.408,130316,1.0,30,0.0535,130316,0.11599999999999999,0,0
756,6,2,1,93805,14,2,3,5,0.46399999999999997,195551,1.0,35,0.0535,195551,0.132,0,0
757,1,2,1,156076,11,2,1,4,0.35700000000000004,442997,0.93,35,0.045,476341,0.161,0,1
758,3,2,2,130654,4,1,5,6,0.34700000000000003,347308,0.45,25,0.0535,771796,0.193,0,1
759,1,2,2,143024,3,2,1,6,0.446,404599,0.85,25,0.025,475999,0.152,0,0
760,1,1,2,102534,13,6,2,5,0.391,419907,0.93,25,0.025,451513,0.22,0,1
761,2,2,2,128289,1,5,1,6,0.374,350007,0.7,20,0.0535,500010,0.222,0,1
762,4,1,1,74748,2,4,5,2,0.42200000000000004,173714,0.93,35,0.015,186789,0.085,0,0
763,6,1,2,95083,3,2,1,7,0.45299999999999996,402183,1.0,30,0.045,402183,0.257,0,1
764,6,1,2,98367,11,1,1,3,0.457,141657,0.7,25,0.025,202367,0.077,0,1
765,1,1,2,96146,4,2,3,4,0.479,272412,0.7,25,0.0535,389160,0.20600000000000002,0,1
766,3,2,2,162491,13,1,1,4,0.386,338153,0.55,25,0.035,614824,0.125,0,1
767,1,2,2,138614,3,1,5,5,0.405,201503,0.93,35,0.0535,216670,0.092,1,1
768,2,2,2,136080,11,2,3,6,0.466,307816,0.65,25,0.0535,473563,0.16399999999999998,1,1
769,6,1,2,76258,3,1,5,6,0.43700000000000006,278443,0.7,25,0.025,397776,0.19699999999999998,0,1
770,6,2,2,146250,14,1,5,6,0.389,252110,0.65,40,0.015,387862,0.057,0,0
771,1,1,2,149845,7,1,5,6,0.348,299447,0.7,25,0.045,427781,0.133,1,1
772,6,2,2,150219,10,1,5,6,0.32299999999999995,94724,0.7,35,0.035,135320,0.031,1,1
773,2,2,2,142802,3,1,3,5,0.446,272487,0.7,25,0.0535,389267,0.139,0,0
774,6,2,2,127978,10,1,5,6,0.353,291481,0.85,30,0.045,342919,0.138,0,1
775,1,2,2,111787,7,1,3,5,0.446,317473,0.93,30,0.025,341369,0.135,1,1
776,1,1,2,163648,4,1,5,2,0.392,614021,0.85,25,0.045,722378,0.25,1,1
777,6,1,2,137792,9,2,5,5,0.33299999999999996,178676,0.75,25,0.045,238235,0.086,1,1
778,1,2,2,74745,12,4,5,5,0.444,298933,0.85,25,0.0535,351686,0.29,0,1
779,3,2,2,139666,7,1,5,5,0.387,239953,0.93,25,0.0535,258014,0.125,1,1
780,6,2,1,131688,8,2,5,5,0.40299999999999997,284565,0.65,40,0.0535,437792,0.131,0,0
781,6,2,2,71539,13,2,1,5,0.444,193634,0.75,30,0.0535,258179,0.18100000000000002,0,1
782,6,1,2,91632,7,1,6,4,0.473,139168,1.0,25,0.035,139168,0.091,0,1
783,6,1,2,138149,3,1,3,6,0.426,70451,0.75,25,0.05,93935,0.036000000000000004,1,1
784,3,2,2,47655,13,2,2,3,0.494,243732,0.55,25,0.015,443149,0.24600000000000002,0,1
785,5,1,1,125426,1,5,3,4,0.41200000000000003,324046,0.65,35,0.045,498532,0.147,0,0
786,1,1,1,161913,3,2,6,4,0.395,222303,0.975,35,0.0535,228003,0.087,0,0
787,1,1,1,74265,7,2,1,5,0.41700000000000004,252625,1.0,30,0.015,252625,0.141,0,0
788,1,1,1,164180,5,1,3,2,0.402,157626,0.975,35,0.015,161668,0.035,0,1
789,3,2,2,145144,10,1,3,4,0.43799999999999994,123705,0.85,25,0.0535,145535,0.062,0,1
790,6,2,1,123788,3,2,3,6,0.485,349879,0.75,35,0.035,466505,0.14,0,0
791,6,1,2,111171,3,2,5,5,0.435,61830,0.65,30,0.035,95123,0.03,0,1
792,6,2,1,101114,4,4,3,6,0.426,176660,0.6,35,0.035,294433,0.087,0,1
793,1,1,1,59758,6,1,2,5,0.425,266819,1.0,35,0.045,266819,0.254,0,0
794,2,2,2,155923,11,1,6,6,0.45399999999999996,250083,0.45,25,0.015,555740,0.077,1,1
795,6,1,2,165578,11,1,5,6,0.349,235601,0.93,35,0.0535,253334,0.09,0,0
796,6,1,2,62185,9,3,6,5,0.455,382783,0.93,25,0.015,411595,0.295,0,1
797,6,1,1,128749,13,2,5,6,0.369,212745,0.45,35,0.015,472767,0.061,1,1
798,1,1,2,168968,10,1,5,2,0.33799999999999997,412405,0.93,25,0.035,443446,0.147,0,1
799,6,2,2,116075,3,4,5,5,0.389,148761,0.65,30,0.0535,228863,0.086,1,1
800,6,1,1,113266,14,3,3,6,0.44299999999999995,207969,0.93,35,0.0535,223623,0.11599999999999999,0,1
801,1,2,2,161629,14,1,6,4,0.428,285817,0.65,25,0.0535,439718,0.128,1,1
802,1,1,2,96403,6,2,5,4,0.389,449952,0.65,20,0.0535,692234,0.381,0,1
803,6,1,2,147250,11,2,5,3,0.39299999999999996,361083,0.65,30,0.045,555512,0.149,0,1
804,6,1,1,112215,3,2,5,5,0.413,217924,0.85,35,0.0535,256381,0.12300000000000001,0,0
805,1,2,2,155416,10,1,1,5,0.39399999999999996,153267,0.65,35,0.0535,235795,0.062,1,1
806,1,2,1,131986,13,1,1,6,0.397,94691,0.85,35,0.05,111401,0.043,0,0
807,6,1,2,98155,3,2,6,5,0.446,184438,0.65,25,0.0535,283751,0.136,0,1
808,2,1,2,152894,11,1,1,5,0.32299999999999995,324131,0.6,20,0.035,540218,0.14800000000000002,1,1
809,6,2,1,62522,2,4,1,6,0.49700000000000005,209194,0.93,35,0.015,224940,0.12300000000000001,0,0
810,6,2,1,136804,3,6,5,6,0.35200000000000004,300486,0.93,35,0.035,323103,0.109,0,1
811,6,1,2,67520,3,6,2,4,0.433,316128,0.6,30,0.025,526880,0.222,0,1
812,6,1,1,83201,11,6,3,5,0.451,195733,0.85,35,0.025,230274,0.10099999999999999,0,1
813,6,2,2,151512,10,1,5,4,0.371,174070,0.55,35,0.035,316491,0.057,1,1
814,6,2,1,94918,8,2,6,4,0.452,269681,1.0,40,0.0535,269681,0.172,0,1
815,6,2,2,73269,14,1,4,6,0.428,325419,1.0,30,0.0535,325419,0.298,0,1
816,1,2,1,150705,3,1,5,5,0.337,222993,0.93,35,0.0535,239777,0.094,0,0
817,1,2,2,184123,5,1,6,5,0.45399999999999996,329135,0.75,25,0.0535,438847,0.13,0,1
818,1,2,2,173805,9,1,5,5,0.36,283144,0.75,25,0.015,377525,0.078,1,1
819,4,2,1,162636,11,3,3,4,0.43799999999999994,135664,0.93,35,0.0535,145875,0.053,0,1
820,5,2,2,151286,6,2,6,4,0.423,169855,0.93,30,0.035,182640,0.061,0,0
821,5,2,2,134460,5,1,3,3,0.473,138348,0.65,25,0.035,212843,0.062,0,1
822,6,2,2,156246,13,1,4,2,0.293,67307,0.6,25,0.05,112178,0.03,1,1
823,6,2,1,101713,1,3,5,6,0.424,50757,0.85,35,0.015,59714,0.018000000000000002,0,0
824,4,1,2,103882,13,2,5,3,0.364,88496,0.55,25,0.0535,160902,0.062,1,1
825,6,1,1,94602,2,4,3,6,0.486,329353,1.0,35,0.035,329353,0.17300000000000001,0,0
826,6,1,2,158284,1,6,1,5,0.379,244081,0.7,30,0.0535,348687,0.10300000000000001,0,0
827,6,1,1,161396,3,2,3,7,0.373,224326,0.975,35,0.035,230078,0.069,0,1
828,6,2,2,83234,14,6,5,5,0.413,118365,0.65,30,0.0535,182100,0.095,0,1
829,2,2,2,76485,7,1,3,5,0.514,302744,0.45,25,0.0535,672764,0.287,1,0
830,6,2,2,120539,1,5,6,6,0.44,110221,0.93,25,0.0535,118517,0.066,0,1
831,1,2,2,157401,12,6,5,2,0.33799999999999997,811792,0.65,35,0.0535,1248911,0.326,0,1
832,6,1,1,87102,3,3,5,6,0.42700000000000005,166100,1.0,35,0.0535,166100,0.121,0,1
833,6,2,2,110739,8,1,3,4,0.41200000000000003,103208,0.93,30,0.0535,110976,0.062,0,1
834,6,1,2,159508,10,1,5,6,0.275,515429,1.0,30,0.0535,515429,0.217,0,1
835,1,1,2,168813,9,1,5,1,0.353,308144,0.6,20,0.045,513573,0.139,1,1
836,3,1,2,153574,3,1,5,6,0.314,282750,0.93,25,0.0535,304032,0.134,0,1
837,1,1,1,98014,9,3,5,6,0.387,256982,0.65,35,0.0535,395357,0.166,1,1
838,5,2,2,106123,13,1,5,2,0.37,152593,0.45,25,0.0535,339096,0.10400000000000001,1,1
839,1,1,1,114346,7,1,3,4,0.414,198998,0.93,20,0.025,213976,0.111,0,0
840,6,2,2,98173,12,3,2,5,0.46799999999999997,187516,0.55,25,0.05,340938,0.134,0,1
841,1,2,1,171718,8,2,5,6,0.301,288221,0.85,35,0.035,339084,0.083,1,1
842,2,2,2,152814,11,2,5,5,0.27699999999999997,373284,0.7,30,0.035,533263,0.132,1,0
843,6,1,2,139287,12,1,1,5,0.36200000000000004,158727,0.6,35,0.0535,264545,0.07200000000000001,0,0
844,4,2,1,144781,3,3,1,4,0.37,154321,0.75,35,0.045,205761,0.061,0,0
845,6,2,1,50981,13,2,4,5,0.49700000000000005,144721,0.975,35,0.025,148432,0.122,0,1
846,6,2,2,158829,5,1,5,3,0.302,282383,0.75,25,0.015,376511,0.085,0,1
847,1,2,1,74116,8,3,1,3,0.46399999999999997,167522,0.75,40,0.0535,223363,0.13699999999999998,0,0
848,6,2,2,104451,8,1,5,6,0.436,166628,0.85,35,0.025,196033,0.068,0,1
849,6,1,1,49206,12,6,1,5,0.466,68804,0.93,35,0.025,73983,0.06,0,0
850,1,1,2,130917,11,2,5,6,0.369,437400,1.0,20,0.0535,437400,0.272,0,1
851,1,2,1,109515,8,2,4,6,0.369,229157,0.93,35,0.05,246405,0.127,1,0
852,6,1,1,89161,4,4,4,6,0.381,196820,0.7,35,0.015,281171,0.081,0,1
853,2,1,1,68499,10,1,1,4,0.465,90636,1.0,20,0.045,90636,0.1,0,1
854,6,2,2,192378,10,1,3,5,0.405,143581,0.65,35,0.035,220894,0.037000000000000005,0,1
855,2,1,2,162254,6,1,3,6,0.395,70295,0.85,20,0.0535,82700,0.035,1,1
856,1,1,2,51581,6,2,3,1,0.501,253909,0.75,20,0.05,338545,0.39,0,1
857,1,2,2,101888,10,2,2,5,0.405,382146,0.75,35,0.015,509528,0.138,0,1
858,1,2,2,108424,11,2,5,1,0.436,533924,0.7,35,0.0535,762749,0.312,0,1
859,6,2,2,119715,7,2,3,4,0.45799999999999996,104328,0.65,35,0.045,160505,0.05,0,1
860,6,2,2,156106,14,1,6,6,0.363,102891,0.6,25,0.025,171485,0.036000000000000004,1,1
861,2,1,2,52439,3,1,1,3,0.467,279521,0.85,20,0.015,328848,0.309,0,1
862,5,2,2,143589,8,1,1,5,0.374,199814,0.85,25,0.0535,235075,0.10099999999999999,1,1
863,1,2,2,160626,9,1,3,6,0.446,437638,0.93,35,0.015,470578,0.1,1,1
864,1,1,2,150233,5,1,1,5,0.359,422209,0.7,25,0.035,603156,0.16899999999999998,1,1
865,6,2,1,73123,11,4,2,6,0.449,172801,0.75,35,0.0535,230401,0.149,0,0
866,2,1,1,108602,10,2,5,6,0.40700000000000003,75322,0.85,25,0.035,88614,0.042,0,0
867,1,1,2,140055,13,1,3,2,0.469,217568,0.85,25,0.015,255962,0.075,0,1
868,5,1,2,141524,11,2,5,4,0.37,225771,0.93,25,0.0535,242765,0.11599999999999999,0,1
869,6,1,2,161063,6,1,3,5,0.405,307316,0.93,40,0.025,330447,0.075,0,0
870,6,2,2,154886,3,1,6,1,0.39,126613,0.65,35,0.0535,194789,0.052000000000000005,0,1
871,1,1,2,161538,2,2,5,5,0.278,316312,0.75,25,0.0535,421749,0.142,1,1
872,3,1,1,49848,2,6,2,4,0.526,267739,0.65,20,0.0535,411906,0.43799999999999994,0,1
873,2,2,1,85677,1,5,1,2,0.426,362813,0.85,30,0.05,426839,0.273,0,0
874,1,1,1,168599,7,1,1,6,0.35,295108,1.0,20,0.025,295108,0.111,1,1
875,1,2,2,154736,7,1,5,3,0.32899999999999996,217703,0.85,35,0.0535,256121,0.08900000000000001,1,1
876,1,2,2,192566,11,1,5,6,0.34700000000000003,410766,0.75,40,0.045,547688,0.115,1,0
877,1,1,2,87212,5,1,4,5,0.44,401728,0.65,25,0.045,618043,0.307,0,1
878,1,1,1,90084,12,3,1,5,0.43200000000000005,270827,0.55,35,0.045,492413,0.171,0,1
879,4,2,2,147631,10,1,5,3,0.381,165441,0.93,25,0.025,177894,0.06,0,1
880,6,1,1,74388,1,5,1,6,0.43,232814,0.65,35,0.05,358175,0.19,0,1
881,1,1,2,112844,5,1,6,4,0.46,314181,0.85,25,0.0535,369625,0.20199999999999999,0,1
882,5,2,2,93904,3,2,4,4,0.377,208914,0.85,25,0.0535,245781,0.162,0,1
883,1,2,1,119307,7,2,3,6,0.45899999999999996,388643,0.975,35,0.0535,398608,0.20600000000000002,0,0
884,6,1,2,143011,10,1,5,5,0.41600000000000004,269841,0.6,30,0.015,449735,0.078,1,1
885,6,2,1,134196,9,6,5,6,0.34299999999999997,231817,0.93,35,0.0535,249266,0.109,0,1
886,1,2,2,150834,9,2,3,5,0.377,174731,0.93,35,0.015,187883,0.043,1,1
887,5,2,1,100851,7,2,1,6,0.44799999999999995,203886,0.93,35,0.025,219232,0.087,0,0
888,1,1,2,124658,7,1,3,5,0.386,152482,0.93,20,0.015,163959,0.071,1,0
889,2,1,2,148267,11,1,6,2,0.419,245683,0.75,20,0.045,327577,0.126,0,1
890,6,2,2,50504,12,3,4,5,0.46299999999999997,83126,0.65,40,0.0535,127886,0.1,0,0
891,6,1,1,133850,3,2,1,6,0.408,165713,0.6,35,0.0535,276188,0.078,0,0
892,1,2,2,159268,3,1,3,4,0.456,144086,0.45,35,0.0535,320191,0.057,1,0
893,2,1,1,55970,1,3,5,6,0.461,191325,1.0,20,0.015,191325,0.198,0,1
894,1,2,2,125315,12,6,5,6,0.318,195778,0.65,25,0.035,301197,0.094,0,1
895,6,1,1,161408,4,2,2,4,0.414,132857,0.93,30,0.025,142857,0.039,0,1
896,6,1,1,58868,14,3,3,3,0.524,172352,0.85,35,0.0535,202767,0.185,0,1
897,3,1,1,42608,2,4,3,6,0.512,262679,0.975,30,0.015,269414,0.255,0,0
898,1,1,1,63416,3,2,2,5,0.467,208021,0.975,35,0.025,213355,0.141,0,0
899,6,2,2,166541,12,1,5,6,0.379,118789,0.55,30,0.0535,215980,0.048,1,1
900,6,1,1,69037,12,4,1,5,0.45899999999999996,191844,0.93,30,0.0535,206284,0.18600000000000003,0,1
901,6,1,1,90905,11,1,2,6,0.46,53242,1.0,35,0.0535,53242,0.037000000000000005,0,0
902,1,1,2,134744,10,2,6,3,0.396,232768,0.93,20,0.0535,250288,0.141,0,1
903,2,1,2,90199,3,2,2,1,0.41600000000000004,204093,0.65,20,0.0535,313989,0.185,0,1
904,1,1,2,140215,9,1,1,7,0.384,289100,0.75,20,0.035,385467,0.14400000000000002,0,1
905,1,2,2,103502,8,3,3,2,0.48700000000000004,234137,0.75,35,0.0535,312183,0.14300000000000002,0,1
906,6,2,1,146690,11,1,3,6,0.413,229811,0.75,35,0.0535,306415,0.099,1,0
907,6,2,1,94669,9,4,3,6,0.45399999999999996,195089,0.85,35,0.025,229516,0.08800000000000001,0,0
908,6,2,2,154946,6,1,6,6,0.349,332390,0.93,40,0.035,357409,0.1,0,0
909,6,1,2,125593,12,6,3,6,0.445,331955,0.75,25,0.0535,442607,0.192,0,1
910,1,1,1,156514,3,2,3,5,0.40399999999999997,413029,0.93,35,0.035,444117,0.131,0,0
911,6,1,1,63883,12,3,4,5,0.509,280417,0.85,35,0.025,329902,0.188,0,0
912,3,1,1,92522,14,3,6,5,0.461,97004,1.0,30,0.0535,97004,0.07,0,1
913,1,1,2,163801,3,1,3,6,0.414,439923,0.93,25,0.035,473035,0.161,1,1
914,3,2,2,134775,11,1,1,4,0.413,127973,0.85,25,0.0535,150556,0.069,1,1
915,2,1,2,162832,11,3,5,5,0.35600000000000004,68621,0.6,20,0.015,114368,0.024,1,1
916,6,2,1,139290,10,2,5,6,0.364,217361,0.975,35,0.025,222934,0.067,0,1
917,6,2,2,142572,11,1,5,4,0.39,267183,0.6,35,0.045,445305,0.106,0,1
918,6,2,2,149137,9,2,1,6,0.386,115024,0.7,35,0.0535,164320,0.049,1,0
919,2,2,1,129423,14,2,5,6,0.418,269165,0.93,30,0.0535,289425,0.139,0,0
920,2,1,2,165137,1,5,3,6,0.368,182574,0.55,20,0.0535,331953,0.09,1,1
921,6,2,1,96876,12,3,5,5,0.436,118319,0.85,35,0.0535,139199,0.077,0,0
922,6,1,2,118948,2,3,2,5,0.419,144106,0.75,25,0.0535,192141,0.08800000000000001,0,1
923,4,1,1,87588,2,3,1,6,0.431,188701,1.0,35,0.045,188701,0.122,0,0
924,1,2,1,116938,6,6,3,5,0.409,237165,0.93,35,0.035,255016,0.10099999999999999,0,0
925,1,1,1,164666,5,2,5,3,0.35100000000000003,287565,0.75,30,0.025,383420,0.083,1,1
926,1,1,1,96179,13,2,3,5,0.488,162282,0.975,35,0.045,166443,0.096,0,1
927,6,2,2,96180,5,1,5,5,0.45,115777,0.65,30,0.035,178118,0.065,0,1
928,1,1,2,153631,1,6,4,5,0.33,138172,0.7,25,0.0535,197389,0.065,1,0
929,3,1,2,174921,10,2,1,3,0.335,203244,0.93,20,0.0535,218542,0.095,0,1
930,6,2,2,83732,3,2,3,4,0.43700000000000006,244577,0.85,30,0.025,287738,0.138,0,1
931,6,2,2,164535,10,1,5,4,0.384,170983,0.7,35,0.0535,244261,0.066,1,1
932,6,2,1,176838,8,2,3,5,0.447,143071,0.85,35,0.015,168319,0.03,0,1
933,6,2,2,103835,6,1,5,3,0.405,243732,0.7,30,0.0535,348189,0.157,0,1
934,6,2,2,85223,2,4,4,4,0.46399999999999997,262452,0.65,35,0.0535,403772,0.195,0,0
935,1,2,2,112280,2,3,3,6,0.461,245699,0.65,30,0.0535,377998,0.147,0,1
936,6,1,2,159009,11,1,5,5,0.271,265952,0.75,35,0.0535,354603,0.106,0,0
937,1,1,1,98414,13,6,1,1,0.46299999999999997,204368,1.0,30,0.035,204368,0.11199999999999999,0,0
938,1,1,2,79516,3,2,5,5,0.43799999999999994,285454,0.93,25,0.0535,306940,0.261,0,1
939,3,2,1,163120,5,6,3,1,0.365,232642,0.93,25,0.045,250153,0.095,0,1
940,6,2,2,170268,7,1,3,4,0.436,746160,0.93,30,0.025,802323,0.20800000000000002,0,1
941,1,2,2,104848,13,1,5,5,0.363,351520,0.75,25,0.045,468693,0.22399999999999998,0,0
942,4,2,2,108426,2,6,4,5,0.326,104188,0.7,25,0.015,148840,0.046,0,1
943,1,1,2,110035,3,1,3,6,0.493,64440,0.75,25,0.0535,85920,0.043,1,1
944,6,1,1,172683,5,1,1,4,0.35600000000000004,182901,0.93,35,0.0535,196668,0.067,0,0
945,1,1,2,134531,11,1,5,6,0.36700000000000005,437105,0.93,20,0.0535,470005,0.265,0,0
946,2,1,2,95450,2,3,6,5,0.46299999999999997,272935,0.7,20,0.035,389907,0.19899999999999998,0,1
947,6,1,2,157869,1,5,5,4,0.365,188446,0.75,30,0.0535,251261,0.08,1,1
948,1,2,1,54926,12,3,3,4,0.529,341789,0.85,25,0.015,402105,0.299,0,1
949,6,2,2,98164,1,5,6,4,0.48,147578,0.55,25,0.035,268324,0.09,0,1
950,3,2,1,173989,11,1,5,3,0.33299999999999996,191685,0.65,30,0.015,294900,0.046,1,1
951,4,1,2,177346,1,5,5,5,0.36200000000000004,122077,0.55,25,0.0535,221958,0.05,1,1
952,6,1,2,60497,5,1,2,3,0.425,64735,0.7,25,0.0535,92479,0.078,0,1
953,6,2,1,72273,1,5,3,6,0.504,257542,0.7,40,0.0535,367917,0.21600000000000003,0,0
954,2,2,2,138775,2,6,5,6,0.37200000000000005,232921,0.6,30,0.015,388202,0.07,0,0
955,3,1,1,110532,3,3,1,3,0.376,245014,0.93,30,0.0535,263456,0.149,0,1
956,2,1,1,111631,2,3,3,3,0.41200000000000003,154555,0.93,20,0.0535,166188,0.113,0,1
957,6,2,1,91683,5,3,3,6,0.515,127806,0.93,35,0.0535,137426,0.08800000000000001,0,0
958,3,2,2,166028,1,5,3,6,0.358,133177,0.6,25,0.0535,221962,0.057999999999999996,1,1
959,1,2,1,83388,8,2,3,6,0.45399999999999996,434270,0.93,35,0.025,466957,0.223,0,0
960,1,2,2,120208,6,1,5,5,0.408,494359,0.7,40,0.0535,706227,0.249,1,1
961,6,2,2,96619,10,2,5,5,0.44,284797,0.65,35,0.035,438149,0.146,0,1
962,3,1,2,90411,2,4,3,6,0.466,225649,0.45,25,0.0535,501442,0.18100000000000002,0,1
963,6,1,1,60998,2,6,6,5,0.486,154362,0.7,35,0.0535,220517,0.16,0,0
964,3,1,2,99231,7,1,5,6,0.418,182790,0.7,30,0.015,261129,0.076,0,0
965,6,2,1,93861,3,2,3,6,0.45799999999999996,176485,0.85,35,0.045,207629,0.107,0,0
966,6,2,1,55901,12,3,1,6,0.444,190895,0.7,35,0.0535,272707,0.21600000000000003,0,0
967,2,1,2,207893,7,1,5,5,0.35100000000000003,158595,0.93,20,0.045,170532,0.057999999999999996,1,1
968,6,1,2,116847,1,3,5,1,0.41200000000000003,345234,0.65,25,0.05,531129,0.207,0,1
969,6,1,1,55206,12,4,1,6,0.462,229233,0.45,35,0.0535,509407,0.263,0,1
970,6,2,2,71826,11,1,3,4,0.51,180037,0.55,35,0.035,327340,0.124,0,1
971,1,2,2,150381,11,1,3,5,0.37799999999999995,260627,0.85,30,0.025,306620,0.08199999999999999,1,1
972,6,2,2,42058,11,6,1,6,0.467,129466,0.93,25,0.045,139211,0.205,0,1
973,2,1,2,92833,10,1,3,2,0.503,163370,0.93,20,0.0535,175667,0.14300000000000002,0,1
974,4,2,2,57459,11,2,2,3,0.493,82329,1.0,25,0.035,82329,0.086,0,1
975,6,2,1,74147,2,3,2,6,0.435,186942,0.85,35,0.015,219932,0.09300000000000001,0,0
976,6,1,1,167509,2,3,5,6,0.38299999999999995,151905,0.85,35,0.0535,178712,0.057,0,1
977,2,2,2,151449,10,1,1,5,0.326,112349,0.65,20,0.045,172845,0.055999999999999994,1,1
978,1,2,1,136912,3,1,1,5,0.39799999999999996,501676,0.7,35,0.035,716680,0.182,0,0
979,6,2,2,134030,5,1,5,6,0.396,109990,0.6,30,0.05,183317,0.053,1,1
980,2,1,1,109549,3,2,5,6,0.382,223659,0.93,25,0.025,240494,0.11,0,0
981,6,2,2,113595,10,1,4,5,0.435,161443,0.85,35,0.0535,189933,0.09,0,0
982,2,2,1,103170,12,5,4,5,0.4,373663,0.93,30,0.05,401788,0.233,0,0
983,4,1,2,187359,12,6,3,6,0.37,141539,0.85,25,0.0535,166516,0.055,1,1
984,6,1,1,90190,11,2,1,4,0.436,123102,0.93,35,0.0535,132368,0.086,0,0
985,1,2,2,162902,10,1,5,5,0.321,207925,0.85,25,0.035,244618,0.077,1,1
986,2,2,1,175108,11,2,5,6,0.387,281548,0.85,30,0.0535,331233,0.10800000000000001,1,1
987,6,1,2,155699,7,1,5,6,0.408,132811,0.75,30,0.035,177081,0.046,1,1
988,3,2,1,88119,12,4,5,4,0.43,337145,0.93,30,0.0535,362522,0.256,0,1
989,1,1,1,170231,3,1,3,6,0.43700000000000006,165514,0.75,35,0.05,220685,0.059000000000000004,1,0
990,5,2,1,133370,7,2,3,3,0.429,66972,0.55,35,0.045,121767,0.028999999999999998,0,1
991,6,1,2,63211,8,2,3,6,0.473,236356,0.85,30,0.015,278066,0.155,0,1
992,6,2,1,159055,1,3,1,6,0.322,153062,0.93,40,0.0535,164583,0.057999999999999996,0,0
993,6,2,2,87489,4,1,5,5,0.43200000000000005,234684,0.6,40,0.0535,391140,0.163,0,0
994,6,1,1,100224,5,2,5,6,0.401,115797,1.0,35,0.05,115797,0.07,0,0
995,6,2,2,111558,3,1,6,3,0.44,244760,0.6,40,0.015,407933,0.073,0,0
996,1,1,2,158726,14,1,4,3,0.29600000000000004,379547,0.75,20,0.0535,506063,0.195,1,1
997,1,2,2,105632,5,1,6,5,0.457,456160,0.93,30,0.045,490495,0.263,0,1
998,3,1,2,49502,14,3,6,5,0.483,234749,0.975,20,0.035,240768,0.33,0,1
999,6,1,2,106824,7,1,3,4,0.455,260583,1.0,35,0.05,260583,0.14800000000000002,0,0
