,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
526,1,2,2,48,156818,4,1,5,4,0.3,344994,0.93,25,0.0535,370961,0.16,218.580682
527,6,1,2,34,165422,11,1,3,6,0.436,230765,0.65,30,0.015,355023,0.057999999999999996,186.4188885
528,2,1,1,33,82531,1,5,6,4,0.44,231076,0.75,20,0.0535,308101,0.228,244.8259279
529,1,2,1,34,60932,3,3,1,1,0.44299999999999995,86770,0.93,35,0.035,93301,0.071,255.5288905
530,1,1,2,38,116742,3,1,1,5,0.444,219381,0.85,20,0.025,258095,0.12,221.72762680000002
531,4,1,2,31,115418,3,2,4,4,0.359,172945,1.0,25,0.015,172945,0.07200000000000001,188.6757107
532,6,2,2,45,143915,10,1,5,6,0.34600000000000003,145441,0.75,30,0.035,193921,0.054000000000000006,189.32588169999997
533,6,1,1,27,156482,6,1,1,6,0.34600000000000003,214825,0.85,35,0.0535,252735,0.087,181.50207780000002
534,6,1,2,28,140505,8,1,1,5,0.35,190008,0.55,30,0.0535,345469,0.091,177.2375447
535,1,1,2,39,69524,13,2,5,5,0.43200000000000005,387321,0.93,25,0.0535,416474,0.405,234.75772560000001
536,2,2,2,34,76019,3,1,6,6,0.469,53926,0.85,20,0.0535,63442,0.057999999999999996,221.9494304
537,6,2,1,29,96266,6,6,1,6,0.45799999999999996,231639,0.85,40,0.025,272516,0.095,251.61687
538,6,1,2,30,161912,10,1,5,6,0.312,140684,0.85,35,0.015,165511,0.032,180.4463598
539,1,2,2,24,76672,1,4,5,5,0.444,259698,0.75,35,0.0535,346264,0.214,245.99575980000003
540,6,1,1,39,75704,3,3,1,5,0.483,183125,1.0,35,0.035,183125,0.12,272.227809
541,1,1,1,26,121948,13,1,5,6,0.314,235488,1.0,35,0.035,235488,0.096,207.5561676
542,1,2,1,24,150794,10,1,1,7,0.376,316090,0.93,35,0.0535,339882,0.133,209.117155
543,6,2,1,29,197624,4,5,5,5,0.35600000000000004,243951,0.85,35,0.0535,287001,0.078,215.1280875
544,6,2,2,28,116908,10,1,5,5,0.429,176755,0.93,35,0.035,190059,0.075,238.48968939999997
545,6,1,2,34,66862,8,1,5,6,0.45,118009,0.75,30,0.035,157345,0.095,246.1274174
546,1,2,2,23,154055,10,1,3,5,0.36200000000000004,292903,1.0,40,0.045,292903,0.10300000000000001,212.77090619999998
547,1,2,2,32,173883,5,1,5,4,0.292,347715,0.7,25,0.0535,496736,0.145,184.0241232
548,1,2,1,27,106368,3,1,1,2,0.4,218579,0.7,35,0.05,312256,0.124,215.6647024
549,1,2,1,37,142716,6,1,3,5,0.426,327587,1.0,35,0.0535,327587,0.145,198.5198159
550,2,2,2,45,136260,11,1,3,4,0.47200000000000003,164137,0.93,25,0.025,176491,0.065,202.8864392
551,3,1,2,28,57748,5,2,3,6,0.505,350940,0.75,25,0.05,467920,0.426,251.627628
552,1,1,1,28,96361,12,3,3,5,0.495,209622,1.0,30,0.0535,209622,0.146,237.22431
553,6,1,2,49,71439,3,2,5,3,0.424,425115,0.75,25,0.025,566820,0.32,265.0218808
554,6,1,1,22,138047,1,5,1,5,0.349,121419,0.85,35,0.0535,142846,0.055999999999999994,225.99601940000002
555,5,1,2,46,78782,7,2,3,6,0.527,270513,0.75,25,0.025,360684,0.185,241.5648079
556,1,1,1,22,121640,11,2,5,5,0.349,235939,0.975,35,0.0535,241989,0.12300000000000001,205.0946235
557,1,1,2,27,131075,11,2,3,5,0.40399999999999997,396651,0.93,25,0.015,426506,0.145,200.223826
558,5,2,2,29,210066,7,2,3,5,0.38,242947,1.0,30,0.0535,242947,0.078,196.43876569999998
559,4,2,2,31,64316,12,5,3,6,0.509,139745,0.85,25,0.05,164406,0.152,232.7966102
560,1,2,1,32,97788,9,1,3,3,0.505,265545,0.93,35,0.0535,285532,0.172,219.84898880000003
561,1,1,2,32,136251,8,1,3,6,0.45299999999999996,571076,0.75,25,0.0535,761435,0.304,201.6186476
562,6,2,2,27,131784,9,1,6,6,0.41600000000000004,369579,0.85,40,0.035,434799,0.13,224.961786
563,6,1,1,32,42218,3,2,1,4,0.445,241872,0.7,35,0.045,345531,0.325,275.394261
564,2,1,1,27,167218,12,6,3,6,0.436,209821,0.7,20,0.05,299744,0.099,216.74497709999997
565,1,2,1,37,85502,3,3,1,6,0.439,372433,0.93,35,0.0535,400466,0.276,238.770321
566,3,1,2,53,45201,13,2,5,6,0.42700000000000005,267541,0.7,25,0.0535,382201,0.43,247.71975609999998
567,6,2,1,28,116835,14,5,3,2,0.43700000000000006,153222,0.85,35,0.0535,180261,0.083,246.20245580000002
568,2,1,1,38,76171,11,6,3,5,0.49200000000000005,331828,1.0,20,0.0535,331828,0.355,257.0703894
569,1,1,1,30,114514,6,2,3,6,0.43200000000000005,272518,1.0,30,0.0535,272518,0.159,225.79572969999998
570,2,2,2,27,107257,10,2,5,6,0.41,213075,1.0,20,0.015,213075,0.115,217.25951600000002
571,4,2,2,26,65119,2,2,2,4,0.41,273895,0.93,30,0.0535,294511,0.282,266.5527171
572,1,1,2,30,146351,5,1,3,4,0.45399999999999996,219025,0.55,25,0.0535,398227,0.109,175.9885794
573,6,2,1,42,68886,1,6,4,5,0.42700000000000005,276721,1.0,35,0.05,276721,0.243,237.8413361
574,6,2,2,53,164739,14,1,3,2,0.379,219670,0.7,35,0.015,313814,0.049,221.0653486
575,1,1,2,47,123725,13,2,5,5,0.386,398585,0.85,20,0.025,468924,0.205,223.71352969999998
576,4,1,2,43,124253,3,2,5,4,0.365,216272,1.0,25,0.0535,216272,0.126,203.0464681
577,6,1,1,27,128556,9,3,3,6,0.431,281739,0.7,35,0.0535,402484,0.139,197.0396979
578,6,2,1,34,94623,2,4,6,5,0.47600000000000003,265092,0.93,35,0.035,285045,0.139,275.74312610000004
579,2,2,2,28,149354,10,1,3,5,0.425,330120,0.93,25,0.015,354968,0.106,205.75659069999998
580,2,1,2,37,149404,14,2,5,6,0.373,292827,0.75,20,0.015,390436,0.113,196.59745159999997
581,2,2,2,48,118497,7,1,5,2,0.38299999999999995,310155,0.85,20,0.0535,364888,0.213,216.8575503
582,1,1,2,53,169673,6,2,5,6,0.37799999999999995,126734,0.75,20,0.015,168979,0.043,187.1060666
583,6,2,2,41,170692,3,1,5,5,0.29600000000000004,176816,0.7,30,0.035,252594,0.055999999999999994,198.07508269999997
584,2,2,1,53,90294,5,3,2,3,0.473,283828,0.93,20,0.0535,305191,0.256,264.78292450000004
585,1,2,2,51,147367,8,1,3,3,0.415,147644,0.93,30,0.0535,158757,0.067,192.0599679
586,2,1,1,29,102938,2,4,3,6,0.431,117617,0.75,20,0.0535,156823,0.09300000000000001,211.93767409999998
587,3,1,1,48,69665,2,6,3,7,0.47200000000000003,198382,1.0,20,0.0535,198382,0.23199999999999998,270.862293
588,1,2,2,40,145655,3,1,5,2,0.353,238151,0.7,35,0.0535,340216,0.10300000000000001,184.7241842
589,4,2,2,32,145812,3,1,3,5,0.402,53670,0.7,25,0.015,76671,0.018000000000000002,195.55447959999998
590,2,1,2,50,53896,12,3,2,4,0.473,189359,0.65,20,0.0535,291322,0.287,245.06906349999997
591,3,1,2,35,161964,7,1,3,6,0.39399999999999996,178874,1.0,25,0.0535,178874,0.08,160.8686073
592,6,2,2,40,101189,8,3,2,1,0.423,145518,0.6,35,0.035,242530,0.071,238.933957
593,1,2,2,47,102957,3,2,5,7,0.387,419477,0.75,30,0.015,559303,0.16899999999999998,215.89132540000003
594,3,1,2,38,189185,7,1,5,5,0.301,417272,0.85,20,0.0535,490908,0.18,186.5452086
595,6,1,2,47,47873,12,3,5,4,0.428,286892,0.7,25,0.035,409846,0.36,277.99078460000004
596,6,1,2,34,61357,3,3,1,5,0.493,120094,0.65,25,0.0535,184760,0.142,233.35612819999997
597,1,2,2,53,109884,3,2,6,5,0.461,211215,0.85,35,0.0535,248488,0.122,236.83063810000002
598,1,2,2,40,153614,11,1,6,3,0.361,239631,0.975,35,0.035,245775,0.077,204.44572150000002
599,6,2,2,39,92797,10,6,3,6,0.45799999999999996,199546,0.93,35,0.035,214566,0.107,245.48589520000002
600,3,1,1,25,122802,9,2,1,6,0.37,167222,0.55,35,0.015,304040,0.05,187.8451341
601,1,1,2,33,196876,11,1,1,6,0.311,429575,0.85,25,0.025,505382,0.11699999999999999,165.0528918
602,6,2,2,47,124597,12,1,5,3,0.39799999999999996,138473,0.65,25,0.05,213035,0.078,211.9654285
603,2,2,2,21,141575,9,1,6,4,0.414,375466,0.85,25,0.025,441725,0.14300000000000002,216.64842009999998
604,1,1,2,34,177590,10,2,3,5,0.425,271207,0.75,25,0.0535,361609,0.111,176.5463415
605,1,1,1,26,79851,7,1,5,5,0.435,287437,0.93,25,0.035,309072,0.21600000000000003,228.0572142
606,1,2,2,24,151106,6,1,5,4,0.32299999999999995,493925,0.65,30,0.035,759885,0.17600000000000002,184.4583827
607,2,2,2,54,72345,12,4,2,4,0.44,373254,0.55,20,0.0535,678644,0.42100000000000004,245.9106739
608,3,1,2,51,68548,2,4,1,4,0.44799999999999995,146606,1.0,25,0.015,146606,0.10300000000000001,263.7082087
609,6,1,1,51,68966,4,3,3,4,0.465,194379,1.0,30,0.035,194379,0.152,274.5705006
610,3,2,1,39,90540,8,2,4,6,0.46399999999999997,197233,0.93,30,0.0535,212078,0.146,205.66155600000002
611,6,2,2,55,158949,1,1,6,2,0.4,257741,0.93,25,0.025,277141,0.087,248.6109736
612,5,2,2,39,136581,14,1,5,5,0.374,226664,0.75,25,0.045,302219,0.111,221.3098857
613,4,1,2,31,166633,5,1,5,6,0.306,303062,0.85,25,0.0535,356544,0.132,192.9598787
614,3,2,2,35,55797,5,2,5,5,0.467,117513,0.93,25,0.05,126358,0.14800000000000002,231.8654565
615,6,2,2,44,177652,14,1,3,5,0.451,60510,0.85,30,0.0535,71188,0.023,176.3861835
616,6,1,1,29,74117,14,3,3,1,0.51,197908,0.6,35,0.015,329847,0.098,240.674036
617,1,2,2,34,147491,3,1,6,6,0.405,423440,0.93,30,0.025,455312,0.136,216.751398
618,2,2,2,31,155623,7,1,5,6,0.35200000000000004,413973,0.6,25,0.0535,689955,0.193,155.4846317
619,6,1,2,32,161706,2,6,3,5,0.41100000000000003,223353,0.85,30,0.0535,262768,0.09300000000000001,217.16178019999998
620,6,2,2,55,239514,7,1,3,7,0.40700000000000003,169333,0.65,25,0.05,260512,0.05,195.33442119999998
621,6,2,2,27,114350,2,4,5,4,0.40299999999999997,313567,0.6,35,0.0535,522612,0.17300000000000001,221.2802867
622,2,1,2,50,137121,13,2,5,5,0.361,282726,0.55,20,0.0535,514047,0.168,167.1016
623,6,1,2,22,58959,11,6,4,4,0.45399999999999996,275966,0.6,35,0.045,459943,0.266,261.518191
624,1,1,2,45,112471,12,3,1,3,0.429,481514,0.7,20,0.025,687877,0.272,234.56909380000002
625,1,1,2,33,126967,10,2,5,5,0.361,142644,0.65,20,0.0535,219452,0.092,155.1617592
626,3,1,1,32,82400,4,3,5,2,0.419,193820,1.0,30,0.0535,193820,0.158,242.8581819
627,4,2,2,37,72596,12,3,5,5,0.439,192863,1.0,25,0.035,192863,0.16,261.4277028
628,1,2,2,39,135868,6,1,3,5,0.39899999999999997,338732,0.45,25,0.045,752738,0.166,162.0155106
629,6,1,1,27,104897,2,3,5,5,0.415,256728,1.0,35,0.0535,256728,0.155,248.1612682
630,1,1,1,34,154795,3,2,1,5,0.327,264576,0.93,30,0.0535,284490,0.114,206.70735469999997
631,6,1,2,38,193549,11,1,4,6,0.41700000000000004,214669,0.85,25,0.0535,252552,0.081,151.9498916
632,1,2,2,43,84051,3,3,5,4,0.41200000000000003,779581,0.85,30,0.015,917154,0.384,239.84357450000002
633,6,2,2,42,84570,6,2,6,6,0.46399999999999997,182391,0.85,30,0.0535,214578,0.14400000000000002,222.1434775
634,6,2,2,34,94717,12,3,4,5,0.369,185449,0.65,35,0.0535,285306,0.124,201.2715311
635,1,2,2,47,125170,6,1,3,4,0.41600000000000004,624599,0.6,35,0.0535,1040998,0.316,201.5439533
636,6,2,2,44,55060,2,3,6,6,0.508,249675,0.65,30,0.015,384115,0.188,251.4799682
637,6,2,2,39,98725,11,1,5,5,0.392,103230,0.6,30,0.025,172050,0.05,201.67618290000001
638,1,1,1,31,137867,9,2,1,6,0.39,239985,0.65,35,0.0535,369208,0.11,162.7048508
639,1,1,1,32,105909,13,6,3,5,0.451,219160,0.93,35,0.025,235656,0.08900000000000001,228.1304227
640,2,1,1,25,162959,3,2,1,6,0.337,237158,1.0,30,0.035,237158,0.078,211.08286659999996
641,2,1,2,37,165679,4,2,5,6,0.34299999999999997,224727,0.55,20,0.0535,408595,0.111,129.23009979999998
642,6,2,2,38,139038,3,1,1,6,0.41200000000000003,441221,0.45,30,0.0535,980491,0.213,209.2593543
643,3,2,1,29,157353,6,2,5,6,0.309,297557,0.975,30,0.0535,305187,0.127,191.4708437
644,1,2,1,29,173507,1,1,5,5,0.364,351239,0.55,35,0.025,638616,0.087,166.446086
645,6,2,2,27,170432,13,1,3,3,0.402,181841,0.75,35,0.035,242455,0.053,225.55792230000003
646,6,1,1,27,105647,12,6,1,6,0.358,192043,0.75,35,0.05,256057,0.11,234.54282659999998
647,4,1,2,37,59285,9,2,2,7,0.41600000000000004,374209,0.75,25,0.0535,498945,0.45899999999999996,242.8760418
648,6,2,1,27,47638,2,3,2,6,0.45,278243,0.85,35,0.035,327345,0.29,283.80006430000003
649,6,1,2,34,88452,3,2,5,5,0.446,189353,0.65,25,0.05,291312,0.15,223.5883704
650,2,1,2,33,125831,11,1,5,6,0.387,180213,0.93,20,0.045,193777,0.109,207.7092488
651,1,2,1,29,146046,3,1,5,4,0.37,216244,0.93,35,0.05,232520,0.09,206.9152881
652,1,2,2,38,75298,3,2,6,4,0.515,113985,0.85,25,0.0535,134100,0.11,229.8595114
653,4,1,1,35,109702,2,4,1,6,0.382,298337,0.975,30,0.015,305987,0.113,244.0500173
654,6,2,1,34,110172,5,6,3,6,0.466,101717,0.93,35,0.015,109373,0.034,242.19315079999998
655,1,1,2,43,178349,7,2,1,3,0.349,357995,0.7,25,0.015,511421,0.096,155.16996719999997
656,2,1,2,43,67014,5,3,1,5,0.47600000000000003,185690,0.75,20,0.025,247587,0.17600000000000002,243.706136
657,6,2,1,28,101951,14,2,4,6,0.39799999999999996,339517,0.93,35,0.025,365072,0.14300000000000002,221.82692110000002
658,6,1,1,34,116462,11,2,5,4,0.387,176912,0.93,35,0.035,190228,0.075,234.09450730000003
659,6,2,2,49,84885,8,2,4,2,0.43700000000000006,296187,0.7,35,0.05,423124,0.21100000000000002,234.5094223
660,6,2,2,49,101908,3,2,6,1,0.425,67990,0.65,35,0.0535,104600,0.042,213.24618540000003
661,3,1,2,34,53485,2,3,1,6,0.49200000000000005,178959,0.75,25,0.0535,238612,0.243,243.2219015
662,6,2,2,49,67967,9,2,6,4,0.469,190444,0.7,25,0.0535,272063,0.203,239.5523239
663,6,1,1,40,69639,1,5,2,6,0.474,214192,0.93,35,0.0535,230314,0.195,265.1282892
664,6,2,1,30,144909,12,2,3,5,0.441,171777,0.975,35,0.035,176182,0.059000000000000004,242.5862668
665,1,2,1,26,125480,11,1,1,5,0.376,328295,0.7,35,0.035,468993,0.13,195.36614
666,1,2,2,37,175904,6,1,1,5,0.379,267639,0.93,30,0.035,287784,0.08199999999999999,202.9081751
667,6,2,2,41,150560,8,1,3,6,0.43799999999999994,246446,0.6,30,0.035,410743,0.08800000000000001,184.513653
668,1,1,2,44,172839,14,1,3,4,0.428,375173,0.65,20,0.015,577189,0.126,164.987088
669,1,2,1,27,116747,5,2,1,1,0.387,274918,0.93,35,0.045,295611,0.134,249.7719741
670,5,2,2,37,153063,10,1,6,4,0.397,161728,0.7,25,0.045,231040,0.07,209.97367020000002
671,3,2,1,24,57839,2,3,1,7,0.467,224795,1.0,35,0.015,224795,0.14300000000000002,275.99685619999997
672,2,1,2,38,69790,8,2,2,6,0.478,108294,0.45,20,0.045,240653,0.11800000000000001,221.83711680000002
673,6,1,1,27,88975,4,1,5,5,0.414,183155,0.93,35,0.0535,196941,0.13,229.79716890000003
674,6,2,2,37,181627,3,6,5,6,0.33399999999999996,68643,0.6,30,0.045,114405,0.023,197.6418145
675,1,1,2,51,144176,7,1,5,6,0.361,307219,0.85,20,0.015,361434,0.12300000000000001,196.72502749999998
676,1,1,1,28,150792,3,1,6,4,0.376,130471,0.93,30,0.015,140291,0.036000000000000004,221.7314485
677,6,2,1,27,112958,12,3,5,6,0.406,190499,1.0,35,0.045,190499,0.096,253.6869095
678,1,1,1,31,81250,9,1,1,5,0.449,241321,0.75,35,0.05,321761,0.18,200.4382436
679,6,2,2,26,144918,3,1,1,6,0.376,62040,0.7,40,0.015,88629,0.013999999999999999,215.4246545
680,6,1,2,42,140089,11,1,1,6,0.389,89836,0.975,25,0.0535,92139,0.047,176.6444108
681,6,2,2,27,92662,2,3,1,6,0.413,201781,0.65,40,0.045,310432,0.11699999999999999,259.8545045
682,2,1,1,25,171929,12,3,2,5,0.31,379922,1.0,25,0.025,379922,0.11900000000000001,240.9938076
683,6,1,1,32,150635,1,6,3,6,0.39,193990,0.6,35,0.0535,323317,0.081,191.3309628
684,3,2,2,38,96884,5,1,1,6,0.457,264553,0.65,25,0.0535,407005,0.198,211.93316119999997
685,6,2,1,37,83216,2,3,6,4,0.47,242089,0.93,35,0.035,260311,0.14400000000000002,269.9707705
686,6,1,2,55,171220,9,1,3,4,0.45299999999999996,383106,0.7,25,0.045,547294,0.149,219.10321800000003
687,2,1,1,26,50577,12,3,3,5,0.518,185154,0.65,20,0.05,284852,0.29,237.3364672
688,6,2,2,53,51748,4,1,1,5,0.45899999999999996,91083,0.6,35,0.045,151805,0.1,238.27384550000002
689,1,2,1,39,55186,1,3,4,2,0.413,186874,0.93,35,0.045,200940,0.192,238.3809412
690,6,1,1,21,65210,1,5,1,6,0.418,433340,1.0,35,0.015,433340,0.244,275.4401015
691,6,1,1,27,118398,3,1,6,2,0.446,194369,0.75,35,0.015,259159,0.06,243.1808806
692,2,2,2,52,93624,3,2,1,3,0.45899999999999996,328539,0.75,20,0.035,438052,0.244,250.07771180000003
693,4,2,1,28,141033,4,3,4,6,0.331,157149,0.85,35,0.0535,184881,0.071,179.9084805
694,1,2,1,26,153248,13,2,5,6,0.381,205697,0.93,35,0.0535,221180,0.085,183.76174640000002
695,6,2,1,32,93349,1,5,5,5,0.452,98223,0.7,35,0.0535,140319,0.067,233.2128117
696,3,2,2,34,155736,10,1,6,4,0.428,176681,0.65,25,0.025,271817,0.061,204.1775027
697,1,2,2,26,173427,9,1,5,6,0.361,379266,0.7,30,0.015,541809,0.091,146.8508674
698,6,1,1,27,79394,1,5,1,6,0.425,116032,0.65,35,0.05,178511,0.08900000000000001,238.76935069999996
699,1,1,1,39,187060,6,2,5,5,0.376,139469,1.0,20,0.0535,139469,0.061,185.58748290000003
700,6,1,2,51,96827,13,2,4,3,0.43700000000000006,236284,0.7,25,0.045,337549,0.163,246.98150930000003
701,2,1,2,55,171865,7,1,5,5,0.384,251902,0.93,20,0.0535,270862,0.12,206.0923086
702,3,1,2,32,147865,7,1,5,6,0.34299999999999997,220882,0.75,25,0.025,294509,0.08,187.20895359999997
703,1,1,2,45,64525,3,2,2,6,0.401,387918,0.85,25,0.015,456374,0.28800000000000003,233.729423
704,1,1,2,28,144908,5,1,5,6,0.353,394434,0.65,20,0.0535,606822,0.222,183.33014790000001
705,1,2,1,27,77458,7,2,3,6,0.518,254486,1.0,35,0.0535,254486,0.20800000000000002,232.06000209999996
706,1,1,1,26,141169,11,1,5,6,0.376,236000,0.45,30,0.05,524444,0.10800000000000001,150.847075
707,6,1,2,52,65350,12,2,2,2,0.43,222671,0.93,25,0.015,239431,0.16399999999999998,271.4956962
708,4,2,2,55,55323,12,6,1,5,0.442,81640,0.75,25,0.0535,108853,0.107,250.22739339999998
709,2,2,2,39,161943,8,1,5,5,0.33399999999999996,307954,0.93,20,0.035,331133,0.132,185.20435319999999
710,2,2,1,25,64266,2,3,6,5,0.484,363748,1.0,30,0.015,363748,0.23399999999999999,273.4176859
711,1,1,2,54,138734,2,2,3,5,0.41600000000000004,432285,0.7,20,0.035,617550,0.217,220.8054162
712,6,2,1,28,59702,2,4,1,6,0.45799999999999996,297197,0.75,40,0.045,396263,0.26899999999999996,278.8467662
713,1,1,2,51,93103,5,2,5,4,0.4,263667,0.75,20,0.05,351556,0.22399999999999998,221.59188050000003
714,1,1,2,48,67413,3,2,1,6,0.446,440245,1.0,25,0.0535,440245,0.474,263.0947868
715,4,2,2,49,175461,3,5,5,3,0.364,295580,0.85,25,0.0535,347741,0.122,233.9473225
716,6,1,2,28,58861,5,2,3,6,0.532,207227,0.93,35,0.0535,222825,0.223,255.900391
717,1,2,2,42,165149,13,6,3,5,0.38799999999999996,287904,0.55,30,0.045,523462,0.106,184.1822381
718,1,2,1,34,116661,2,3,5,1,0.408,248314,1.0,35,0.015,248314,0.078,242.46085209999998
719,6,2,2,46,74697,3,2,5,6,0.435,86981,0.6,25,0.05,144968,0.08199999999999999,222.22595809999999
720,6,2,1,27,175327,7,2,5,5,0.359,424747,0.85,40,0.015,499702,0.081,194.6114656
721,6,2,1,42,95398,3,3,4,1,0.43700000000000006,135841,0.975,30,0.035,139324,0.077,240.0877937
722,6,2,2,34,151525,9,6,3,5,0.387,149213,0.7,35,0.035,213161,0.049,207.4709726
723,6,1,1,22,96334,13,2,5,6,0.381,117393,0.93,35,0.045,126229,0.069,249.537519
724,2,1,1,30,71717,2,3,1,6,0.428,170568,0.45,25,0.015,379040,0.114,215.58765860000003
725,5,2,2,43,114203,6,1,3,5,0.433,98244,0.7,25,0.015,140349,0.040999999999999995,201.6809943
726,6,2,2,32,99708,9,3,2,4,0.395,241030,0.93,35,0.0535,259172,0.153,233.7528384
727,6,2,2,32,152530,8,2,1,6,0.32299999999999995,152249,0.6,30,0.035,253748,0.054000000000000006,177.7501302
728,6,1,2,37,159668,8,1,5,6,0.344,121848,0.7,30,0.025,174069,0.036000000000000004,160.9994676
729,6,2,2,54,45970,2,4,1,4,0.44299999999999995,134471,0.55,35,0.0535,244493,0.185,242.63695919999998
730,1,2,2,39,153775,7,1,3,4,0.43799999999999994,235133,0.93,30,0.0535,252831,0.102,178.3063196
731,6,2,2,36,59152,7,2,5,5,0.466,249150,0.65,35,0.015,383308,0.155,228.0586024
732,6,1,2,54,127263,6,2,3,3,0.45,329259,0.85,25,0.045,387364,0.17300000000000001,251.06598050000002
733,3,2,1,46,54079,12,4,2,6,0.4,121656,0.93,20,0.035,130813,0.157,268.1219974
734,6,2,2,45,57969,8,2,3,4,0.545,193032,0.93,30,0.015,207561,0.138,237.8350188
735,1,1,1,23,96263,12,3,2,5,0.401,264533,0.93,35,0.0535,284444,0.174,251.1731588
736,6,1,2,34,85652,10,1,4,6,0.441,269647,0.85,25,0.045,317232,0.21,236.146104
737,2,2,1,34,61616,2,4,6,6,0.473,108121,0.93,30,0.045,116259,0.107,267.4791287
738,6,2,2,37,90499,10,1,5,5,0.41200000000000003,57566,0.75,40,0.0535,76755,0.039,192.35522269999998
739,1,1,2,38,86805,13,6,6,3,0.436,90465,0.75,20,0.015,120620,0.06,221.01769190000002
740,1,2,2,22,138346,3,1,5,5,0.321,333496,0.93,35,0.015,358598,0.08900000000000001,218.4990841
741,2,1,1,29,151176,5,3,1,6,0.366,171155,0.6,20,0.0535,285258,0.092,179.8353429
742,6,1,2,48,94529,14,2,2,4,0.429,393909,0.85,25,0.0535,463422,0.303,248.3585392
743,1,1,1,32,120714,5,2,5,5,0.348,212118,0.85,30,0.0535,249551,0.11800000000000001,198.8459875
744,2,1,1,37,80076,10,2,3,6,0.501,223657,1.0,25,0.0535,223657,0.203,221.39752909999999
745,6,2,1,32,130782,11,2,3,6,0.45399999999999996,233537,0.93,35,0.045,251115,0.10099999999999999,223.10056269999998
746,2,2,1,34,52857,2,3,5,1,0.466,162715,0.93,30,0.0535,174962,0.20600000000000002,256.8853152
747,6,1,2,49,98743,10,2,1,1,0.429,278638,0.75,25,0.045,371517,0.188,260.6234341
748,1,2,2,54,151105,11,1,5,5,0.28800000000000003,378586,0.85,35,0.025,445395,0.107,191.1036204
749,6,1,2,27,76988,2,3,3,4,0.501,59809,0.65,35,0.0535,92014,0.049,223.3063527
750,6,1,1,39,163065,6,2,6,6,0.405,152827,1.0,35,0.015,152827,0.034,218.4424113
751,6,2,2,38,196102,11,2,6,6,0.387,219763,0.6,30,0.0535,366272,0.075,163.81893200000002
752,1,2,2,34,188806,7,1,5,4,0.317,398897,0.7,25,0.0535,569853,0.153,158.76021
753,6,2,1,33,69505,2,4,2,2,0.43200000000000005,273886,0.6,35,0.015,456477,0.145,261.5309179
754,6,1,1,30,89881,11,2,3,4,0.49,136984,0.45,35,0.035,304409,0.076,220.2608951
755,3,2,1,27,42416,4,3,1,6,0.43200000000000005,201224,0.75,30,0.0535,268299,0.318,254.16783109999997
756,5,1,1,28,115485,3,6,1,1,0.39399999999999996,178624,1.0,35,0.035,178624,0.077,272.4034596
757,1,2,2,30,154059,9,6,5,5,0.324,256610,0.7,30,0.015,366586,0.069,176.70818789999998
758,1,1,1,28,103878,10,2,6,5,0.41,163065,0.93,35,0.025,175339,0.067,224.76494190000003
759,1,1,2,40,181286,12,1,6,6,0.39,130663,0.75,25,0.0535,174217,0.052000000000000005,173.6174148
760,6,1,1,31,108531,5,4,3,1,0.431,231422,0.65,35,0.035,356034,0.106,249.32569750000002
761,2,2,2,27,123112,11,1,1,6,0.396,320547,0.75,25,0.035,427396,0.156,201.7802782
762,1,1,1,28,115464,12,6,3,6,0.461,267856,1.0,35,0.025,267856,0.1,244.5247941
763,2,1,1,34,42455,1,4,6,2,0.528,166747,0.75,25,0.0535,222329,0.285,255.28837000000001
764,1,1,1,29,105409,6,1,6,5,0.43,100490,0.93,25,0.015,108054,0.046,223.27699909999998
765,6,2,2,32,159943,10,2,1,6,0.345,375281,0.85,35,0.0535,441507,0.14800000000000002,181.2670467
766,6,2,2,28,105892,13,2,3,5,0.466,258926,0.7,35,0.0535,369894,0.155,228.385652
767,1,2,2,38,151249,6,1,1,6,0.38299999999999995,336195,0.6,25,0.015,560325,0.107,153.972218
768,3,2,2,28,91269,3,3,5,6,0.415,349916,0.85,25,0.0535,411666,0.278,238.49277740000002
769,4,2,2,45,96916,12,3,3,5,0.519,412179,0.93,25,0.025,443203,0.22899999999999998,248.73718680000002
770,6,1,2,34,157667,7,1,5,6,0.282,318983,0.7,30,0.035,455690,0.109,191.2317561
771,5,1,1,27,61706,2,4,2,6,0.425,331598,1.0,35,0.015,331598,0.19699999999999998,276.84800970000003
772,1,1,2,46,135686,3,6,6,4,0.431,316835,0.75,20,0.0535,422447,0.19,251.3329508
773,1,2,2,47,145019,4,2,5,5,0.376,392795,0.6,35,0.0535,654658,0.171,192.53589780000001
774,4,2,2,32,135705,11,1,1,6,0.43799999999999994,100348,0.6,25,0.0535,167247,0.054000000000000006,187.598154
775,1,2,1,27,114101,11,1,3,6,0.43200000000000005,381603,0.65,40,0.0535,587082,0.203,187.2396005
776,2,2,2,32,153822,12,3,6,6,0.40299999999999997,376811,0.85,20,0.045,443307,0.18600000000000003,235.9397855
777,6,2,2,43,80223,11,1,5,6,0.391,256100,0.85,35,0.05,301294,0.193,208.8447969
778,2,2,2,39,188277,3,1,6,5,0.33399999999999996,243699,0.85,20,0.0535,286705,0.106,192.5559142
779,6,2,2,39,116484,11,1,1,3,0.44,414810,0.65,35,0.0535,638169,0.225,223.23166519999998
