,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
1052,6,2,1,28,142419,11,2,3,4,0.48700000000000004,365382,0.93,35,0.0535,392884,0.162,235.74196060000003
1053,1,1,1,26,44244,10,2,2,3,0.503,235354,0.75,30,0.045,313805,0.324,258.36771780000004
1054,6,2,1,29,155049,7,1,3,5,0.409,240004,0.93,35,0.035,258069,0.077,220.8630122
1055,6,2,2,43,102832,12,4,4,5,0.371,107209,0.85,35,0.0535,126128,0.066,187.08861330000002
1056,5,1,2,34,196604,1,5,2,4,0.359,332169,0.93,25,0.025,357171,0.091,240.28573939999998
1057,1,1,1,28,109833,12,6,3,6,0.491,349977,0.93,20,0.025,376319,0.203,252.63670519999997
1058,1,2,2,49,179050,13,1,5,4,0.366,291234,0.45,35,0.0535,647187,0.10300000000000001,159.6202151
1059,6,1,2,47,128523,7,1,6,5,0.41,266440,0.75,25,0.015,355253,0.1,224.13469819999997
1060,6,2,1,28,74482,8,3,2,3,0.494,197223,0.75,40,0.0535,262964,0.161,252.70168289999998
1061,1,1,1,28,92793,12,3,1,6,0.451,94083,0.85,35,0.045,110686,0.057999999999999996,244.266225
1062,3,2,1,24,69735,10,2,5,4,0.419,299250,0.93,35,0.035,321774,0.213,258.3420921
1063,1,1,2,48,157434,12,1,3,2,0.354,278715,0.7,20,0.035,398164,0.12300000000000001,213.14512200000001
1064,5,1,2,54,72733,3,1,1,5,0.423,281955,0.93,25,0.045,303177,0.259,269.04358439999993
1065,1,2,1,27,106709,3,2,5,6,0.38,302154,0.93,35,0.0535,324897,0.179,231.09368540000003
1066,2,2,1,53,164361,3,2,6,1,0.348,194396,0.93,20,0.0535,209028,0.096,210.65921490000002
1067,6,1,1,28,51721,4,2,6,6,0.46299999999999997,251792,0.85,35,0.015,296226,0.179,274.3235057
1068,2,1,2,32,187206,11,1,5,5,0.302,50458,0.93,20,0.0535,54256,0.022000000000000002,165.4835526
1069,6,2,2,38,108375,3,2,5,6,0.387,273491,0.55,35,0.025,497256,0.10800000000000001,206.10267380000002
1070,6,1,2,29,92069,7,1,6,6,0.469,59298,0.75,35,0.035,79064,0.032,236.9713932
1071,6,2,1,45,60335,3,3,6,3,0.526,273123,1.0,35,0.05,273123,0.27399999999999997,268.56968739999996
1072,6,2,2,31,133010,11,1,5,6,0.36,464657,0.75,30,0.035,619543,0.188,220.2064569
1073,6,2,2,48,139920,9,2,3,6,0.42700000000000005,90116,0.85,35,0.035,106019,0.032,208.97520469999998
1074,6,1,1,22,40296,14,6,5,7,0.431,113792,0.85,35,0.0535,133873,0.179,270.8511155
1075,1,1,1,31,50238,2,4,2,6,0.52,205131,0.975,35,0.0535,210391,0.258,259.6293852
1076,5,1,2,53,64655,3,2,3,6,0.507,162636,1.0,25,0.0535,162636,0.183,252.26227090000003
1077,1,2,2,51,82217,5,2,1,2,0.447,459711,0.93,30,0.025,494313,0.265,260.522137
1078,2,1,2,37,90650,11,3,4,6,0.409,267907,0.93,20,0.0535,288072,0.24100000000000002,203.8447991
1079,6,1,2,29,84774,1,3,5,6,0.44799999999999995,215162,0.45,30,0.0535,478138,0.17,206.9090197
1080,2,2,1,26,112619,1,3,6,5,0.451,333185,0.93,30,0.015,358263,0.12300000000000001,249.78158050000002
1081,6,2,2,32,152535,11,2,3,6,0.43200000000000005,368231,0.7,35,0.015,526044,0.08900000000000001,183.7326095
1082,6,1,1,35,159040,1,6,5,5,0.365,74460,0.975,35,0.05,76369,0.027999999999999997,208.42220749999998
1083,6,1,1,33,100057,3,2,6,6,0.424,245492,0.975,35,0.0535,251787,0.155,233.5086029
1084,2,2,2,39,84277,2,3,3,5,0.49700000000000005,323722,0.6,20,0.045,539537,0.292,233.85861129999998
1085,2,2,1,20,76253,12,3,6,5,0.501,256437,0.93,30,0.0535,275739,0.225,268.42407940000004
1086,1,2,1,24,112098,11,1,1,6,0.457,342204,0.85,35,0.015,402593,0.11199999999999999,218.8477266
1087,4,2,1,29,109612,14,5,5,5,0.377,105073,0.85,35,0.035,123615,0.048,247.7543528
1088,2,1,1,27,97825,10,6,2,6,0.39899999999999997,68213,0.75,20,0.025,90951,0.044000000000000004,232.65672659999998
1089,6,1,2,53,80559,6,2,1,5,0.439,329560,0.65,25,0.045,507015,0.273,256.6454037
1090,6,2,1,28,83785,12,3,4,6,0.42700000000000005,262484,0.85,35,0.0535,308805,0.198,232.78881040000002
1091,2,1,2,52,119849,3,1,3,4,0.47700000000000004,177335,0.7,20,0.0535,253336,0.121,214.5822462
1092,6,2,1,27,75166,12,4,3,5,0.527,229563,0.93,35,0.0535,246842,0.193,263.3215326
1093,6,2,1,37,136276,7,1,3,4,0.434,214839,1.0,40,0.025,214839,0.062,216.7057909
1094,2,1,1,32,76906,11,3,2,5,0.44799999999999995,201741,1.0,20,0.0535,201741,0.214,245.10098340000002
1095,6,2,2,23,116366,11,1,6,5,0.39,122185,0.7,40,0.0535,174550,0.064,202.57282419999999
1096,2,1,1,45,92845,12,4,3,3,0.495,237983,0.93,25,0.0535,255896,0.18600000000000003,234.9139642
1097,1,2,1,29,43684,5,3,2,5,0.49,268340,0.93,40,0.015,288538,0.204,266.8379163
1098,1,1,2,39,160144,9,1,5,5,0.348,249633,0.93,25,0.0535,268423,0.113,171.7486755
1099,3,2,1,24,116147,3,3,5,6,0.382,294700,1.0,35,0.015,294700,0.09300000000000001,241.42555719999996
1100,1,1,1,43,132170,13,6,3,2,0.452,211878,0.75,25,0.035,282504,0.096,211.8320835
1101,6,1,2,36,169585,10,1,1,5,0.39899999999999997,120395,0.65,30,0.045,185223,0.043,197.6885107
1102,3,1,2,54,89892,3,1,5,5,0.423,174979,0.93,25,0.0535,188149,0.141,224.122596
1103,2,2,2,44,144403,11,1,5,3,0.35600000000000004,320273,0.6,25,0.045,533788,0.14800000000000002,180.76917450000002
1104,1,1,1,29,177225,9,1,4,6,0.375,228180,1.0,35,0.05,228180,0.078,142.1919123
1105,2,2,2,28,103706,5,1,4,6,0.342,137403,0.93,25,0.0535,147745,0.096,170.354737
1106,2,1,2,45,95339,12,4,1,6,0.41200000000000003,335468,0.75,20,0.035,447291,0.245,239.29934269999995
1107,3,2,2,39,98486,3,1,1,2,0.445,357859,0.85,25,0.025,421011,0.196,240.15942400000003
1108,1,2,2,33,169916,10,1,4,6,0.40399999999999997,413079,0.75,35,0.015,550772,0.08900000000000001,137.25508390000002
1109,1,2,1,35,160427,11,1,5,5,0.349,422942,0.85,35,0.0535,497579,0.16699999999999998,180.8396295
1110,6,2,1,38,102278,13,2,1,5,0.423,189698,0.93,35,0.0535,203976,0.11699999999999999,221.40244330000002
1111,1,2,1,34,149792,12,6,3,5,0.40399999999999997,291958,0.93,35,0.015,313933,0.07200000000000001,226.0180071
1112,2,1,2,31,74281,2,3,5,6,0.397,213252,0.75,20,0.025,284336,0.183,240.8943136
1113,1,2,1,28,185430,13,2,5,6,0.36700000000000005,336925,1.0,35,0.0535,336925,0.115,187.0180187
1114,1,1,2,47,150949,11,1,3,4,0.42200000000000004,216335,0.65,20,0.0535,332823,0.11699999999999999,182.73420090000002
1115,6,1,1,42,97533,3,2,1,2,0.39299999999999996,178656,0.7,35,0.045,255223,0.10400000000000001,236.9252745
1116,1,1,1,26,80394,12,3,6,5,0.486,205406,0.93,30,0.025,220867,0.121,259.20776090000004
1117,2,2,2,51,83546,2,3,1,2,0.428,295450,0.7,25,0.025,422071,0.19,255.4676623
1118,6,1,2,35,156365,13,1,5,6,0.322,226455,0.75,30,0.045,301940,0.08800000000000001,201.61997309999998
1119,5,2,1,40,170362,12,3,3,5,0.44,154013,1.0,35,0.0535,154013,0.057,225.03441329999998
1120,6,2,1,19,96916,14,5,1,5,0.466,228620,0.93,35,0.0535,245828,0.149,268.67009
1121,1,2,2,54,99156,7,2,5,2,0.39,338039,0.65,25,0.0535,520060,0.248,196.2553011
1122,6,2,2,37,60022,11,2,1,5,0.48200000000000004,126218,0.85,35,0.035,148492,0.10400000000000001,250.8948002
1123,3,2,2,40,117960,9,1,2,4,0.424,326605,0.75,25,0.025,435473,0.149,215.2784674
1124,6,2,2,25,132013,1,5,5,5,0.418,352635,0.85,40,0.0535,414865,0.162,238.16962859999998
1125,5,2,2,52,166511,7,1,5,6,0.321,178134,0.7,25,0.0535,254477,0.078,175.1749843
1126,6,2,1,26,97804,1,5,3,6,0.47600000000000003,181138,1.0,35,0.0535,181138,0.11699999999999999,251.8502383
1127,1,1,1,28,96019,2,4,5,5,0.41200000000000003,267868,1.0,30,0.0535,267868,0.187,252.5118433
1128,1,2,1,24,132024,11,3,3,6,0.408,311376,0.75,35,0.0535,415168,0.149,194.5516012
1129,4,2,2,36,63549,2,3,5,5,0.456,53692,1.0,25,0.035,53692,0.051,250.5437002
1130,1,1,2,33,50980,10,2,3,5,0.544,272651,0.85,25,0.0535,320766,0.38799999999999996,232.0647017
1131,2,1,2,54,83544,3,2,3,5,0.48200000000000004,154653,0.7,20,0.0535,220933,0.151,214.845012
1132,1,1,1,28,193866,8,6,3,5,0.41100000000000003,180105,0.975,20,0.0535,184723,0.076,202.9466822
1133,6,2,1,33,198458,14,2,5,5,0.337,215429,0.93,35,0.035,231644,0.054000000000000006,218.4298749
1134,1,2,2,49,161430,3,1,5,5,0.332,447674,1.0,25,0.0535,447674,0.201,217.01961859999997
1135,6,1,1,34,86962,4,6,5,6,0.38299999999999995,165288,0.7,35,0.025,236126,0.08199999999999999,247.045326
1136,1,2,2,32,120540,7,1,3,6,0.442,208212,0.93,25,0.05,223884,0.121,187.88650230000002
1137,1,1,1,37,158498,8,2,5,6,0.382,290430,0.975,30,0.0535,297877,0.12300000000000001,191.4548843
1138,1,2,2,23,71990,3,2,5,5,0.431,122156,0.7,40,0.05,174509,0.098,221.47500010000002
1139,6,2,2,40,122915,8,1,6,5,0.38,185708,0.65,30,0.0535,285705,0.10099999999999999,180.56069240000002
1140,1,2,2,37,180795,11,1,2,3,0.314,284781,0.7,30,0.05,406830,0.10099999999999999,175.14374019999997
1141,1,2,2,37,163738,10,1,3,4,0.39399999999999996,350351,0.7,35,0.035,500501,0.106,167.51074450000002
1142,6,2,2,39,150752,5,6,2,6,0.33899999999999997,824952,0.55,30,0.0535,1499913,0.36700000000000005,224.0785869
1143,1,2,1,19,69497,11,1,3,6,0.504,346498,0.55,35,0.0535,629996,0.315,207.26414269999998
1144,6,2,2,38,166287,2,3,5,6,0.29600000000000004,125893,0.75,35,0.015,167857,0.027999999999999997,190.86459140000002
1145,6,2,2,33,165097,11,1,3,5,0.4,177493,0.75,35,0.0535,236657,0.068,174.2851661
1146,2,2,2,37,89003,3,2,4,5,0.385,202247,0.6,20,0.0535,337078,0.185,179.35190469999998
1147,1,2,1,27,105784,13,1,1,5,0.43700000000000006,337852,1.0,35,0.025,337852,0.13699999999999998,230.83931659999996
1148,6,1,1,28,88216,12,3,1,6,0.43700000000000006,163768,1.0,35,0.035,163768,0.092,268.3687324
1149,6,2,2,44,87684,3,2,1,7,0.469,359504,0.75,30,0.0535,479339,0.275,241.63825580000002
1150,2,2,2,26,45990,8,2,2,5,0.444,185385,0.7,20,0.035,264836,0.28,252.0123755
1151,1,2,1,29,122064,7,1,3,6,0.456,51773,1.0,35,0.025,51773,0.018000000000000002,191.1877657
1152,2,2,1,51,60182,1,5,3,5,0.48200000000000004,239383,0.93,20,0.0535,257401,0.324,261.4015929
1153,2,1,2,29,69749,12,3,5,6,0.457,277362,0.55,20,0.0535,504295,0.324,224.73812200000003
1154,1,1,1,30,110694,3,2,5,6,0.384,409579,0.7,35,0.035,585113,0.184,223.4896565
1155,6,2,1,24,75294,2,3,3,6,0.512,168561,0.93,35,0.035,181248,0.111,269.9617947
1156,3,2,1,30,176028,2,3,1,3,0.37,221922,1.0,30,0.025,221922,0.06,247.0602886
1157,2,2,2,39,174225,11,1,3,4,0.36,153792,0.6,20,0.0535,256320,0.07200000000000001,148.5778079
1158,1,1,1,29,155799,13,2,6,4,0.369,310354,0.93,35,0.015,333714,0.073,221.5677489
1159,6,1,2,24,77536,5,4,4,6,0.439,158294,1.0,35,0.0535,158294,0.129,240.22642569999996
1160,6,1,1,33,109727,5,1,3,3,0.43700000000000006,139827,0.93,35,0.0535,150352,0.081,211.2525615
1161,6,2,2,23,184820,13,1,1,5,0.38,148486,0.6,40,0.035,247477,0.037000000000000005,219.7444103
1162,6,1,1,23,48629,12,4,5,5,0.456,273417,0.975,35,0.045,280428,0.319,294.4183375
1163,1,2,1,33,166788,2,3,1,5,0.34,242321,0.85,35,0.0535,285084,0.092,196.7421145
1164,1,1,2,37,123915,11,1,5,5,0.379,185743,0.75,20,0.025,247657,0.095,184.8552169
1165,6,1,2,42,146514,3,2,5,6,0.38799999999999996,247070,0.85,30,0.025,290671,0.08,206.6891379
1166,6,2,2,30,64213,13,1,5,5,0.431,195119,0.6,35,0.0535,325198,0.192,219.46093430000005
1167,6,2,2,34,103955,7,2,3,4,0.449,265695,0.6,30,0.045,442825,0.155,216.873083
1168,1,1,2,27,157249,14,1,1,4,0.39899999999999997,265883,0.6,20,0.0535,443138,0.138,178.0297253
1169,3,2,2,38,115284,5,6,6,3,0.452,126197,0.75,25,0.045,168263,0.073,254.93800249999998
1170,6,1,1,38,81521,3,1,1,1,0.444,162296,0.85,35,0.035,190936,0.099,252.297235
1171,1,1,2,32,160086,7,1,5,4,0.294,358984,0.975,20,0.0535,368189,0.183,192.1254046
1172,3,2,2,21,155452,10,1,5,5,0.349,319611,0.7,30,0.025,456587,0.09699999999999999,203.7005116
1173,1,1,2,32,113736,3,2,5,6,0.41100000000000003,422030,0.7,20,0.045,602900,0.282,229.6057858
1174,1,1,1,29,74954,12,4,2,5,0.44,187647,0.975,35,0.0535,192458,0.158,256.1660066
1175,6,1,2,34,153655,10,1,5,5,0.409,126957,0.6,30,0.035,211595,0.045,207.54859109999998
1176,6,2,1,39,169129,2,3,6,5,0.384,262723,1.0,35,0.035,262723,0.077,246.3853811
1177,6,1,2,44,173363,13,1,6,2,0.385,248047,0.85,25,0.0535,291820,0.10400000000000001,194.9708862
1178,3,2,2,33,113179,5,2,2,4,0.43799999999999994,312369,0.93,25,0.0535,335881,0.2,250.9273077
1179,6,2,2,47,169431,6,1,1,4,0.32299999999999995,300172,0.85,25,0.0535,353144,0.129,212.0761116
1180,6,1,1,22,125854,11,1,5,6,0.35600000000000004,148416,0.7,35,0.025,212023,0.051,212.75822999999997
1181,1,2,2,42,144882,7,1,1,6,0.376,227212,0.75,30,0.0535,302949,0.105,161.41267209999998
1182,1,2,2,31,162295,8,1,5,5,0.325,427596,0.6,35,0.0535,712660,0.16699999999999998,157.7027517
1183,6,2,2,33,127992,4,1,3,1,0.45,154514,0.85,35,0.025,181781,0.052000000000000005,227.0319026
1184,6,1,2,49,122349,5,1,6,7,0.44299999999999995,249383,0.55,25,0.025,453424,0.11,219.0583497
1185,1,2,1,34,63084,14,3,1,5,0.46299999999999997,151667,0.975,35,0.0535,155556,0.152,241.5924501
1186,1,2,2,38,168764,9,1,5,5,0.313,359826,0.7,30,0.035,514037,0.115,157.8588948
1187,2,2,1,28,40950,12,5,1,3,0.486,123008,0.93,30,0.0535,132267,0.201,261.07079139999996
1188,5,2,2,42,115101,3,2,5,6,0.43799999999999994,398856,0.85,25,0.0535,469242,0.252,225.36672400000003
1189,6,2,2,35,112617,2,4,6,5,0.436,265967,1.0,35,0.0535,265967,0.149,260.187908
1190,6,2,1,38,51306,3,2,1,1,0.495,221510,0.7,35,0.015,316443,0.159,261.9960931
1191,1,2,1,25,73355,8,2,2,5,0.485,272263,0.93,35,0.035,292756,0.184,266.23847489999997
1192,6,2,1,33,106148,13,2,3,6,0.424,286459,0.93,35,0.0535,308020,0.171,219.5412884
1193,6,2,2,50,60119,6,1,5,6,0.46299999999999997,121948,0.75,30,0.035,162597,0.109,255.4949503
1194,1,2,2,34,210563,7,2,5,3,0.317,224586,0.7,35,0.015,320837,0.039,174.0656142
1195,5,1,2,51,152671,3,1,5,3,0.28600000000000003,138705,0.65,25,0.05,213392,0.064,203.36722749999998
1196,1,2,1,29,73478,13,2,1,6,0.483,358888,0.6,35,0.035,598147,0.242,224.90891409999998
1197,6,2,2,34,149939,5,1,6,6,0.439,158763,0.65,35,0.0535,244251,0.067,202.45310580000003
1198,1,2,1,25,151739,3,2,6,6,0.353,348071,0.75,35,0.015,464095,0.084,194.1091697
1199,6,2,2,31,153325,6,1,5,4,0.322,61033,0.65,30,0.0535,93897,0.027000000000000003,163.1882025
1200,1,2,2,41,131371,6,6,5,6,0.405,611392,0.75,30,0.015,815189,0.193,210.411154
1201,6,1,1,27,152276,8,3,5,4,0.33799999999999997,286586,0.75,35,0.0535,382115,0.11900000000000001,210.1933446
1202,6,1,2,29,138708,1,5,5,6,0.365,217647,0.75,35,0.05,290196,0.095,208.2881247
1203,6,1,2,47,108801,7,1,5,3,0.41100000000000003,50117,0.45,25,0.035,111371,0.027999999999999997,216.4385701
1204,1,2,2,33,187689,5,1,5,1,0.316,355582,0.7,35,0.035,507974,0.094,188.791325
1205,3,2,1,23,91716,5,3,1,6,0.431,208533,0.85,35,0.05,245333,0.138,245.6536619
1206,1,2,2,26,99783,12,6,5,6,0.425,81322,0.85,40,0.025,95673,0.032,225.4281344
1207,6,2,2,33,169580,1,1,5,5,0.331,259017,0.55,35,0.0535,470940,0.09699999999999999,180.4041656
1208,3,2,2,49,142100,12,1,6,4,0.414,138871,0.75,25,0.035,185161,0.059000000000000004,243.9888804
1209,2,2,2,38,124456,12,1,3,4,0.415,162508,0.75,20,0.0535,216677,0.106,189.5309392
1210,6,2,1,30,89229,8,1,1,6,0.429,200626,1.0,35,0.045,200626,0.128,266.1494894
1211,2,2,2,33,184126,3,1,3,5,0.4,328477,0.85,20,0.05,386444,0.141,185.1429541
1212,1,2,2,33,161071,8,1,5,5,0.332,118053,0.85,25,0.05,138886,0.051,163.5806789
1213,6,2,2,33,128880,14,2,3,6,0.41200000000000003,295592,0.85,30,0.0535,347755,0.154,204.24058390000002
1214,1,1,1,52,104801,9,3,5,4,0.42,211729,0.93,25,0.015,227666,0.09699999999999999,221.4280103
1215,1,2,2,37,86088,2,6,5,4,0.42,383233,0.7,35,0.035,547476,0.221,240.63958760000003
1216,6,2,1,38,78463,12,3,5,5,0.452,172373,0.93,35,0.015,185347,0.081,254.79729419999998
1217,2,1,2,50,54921,6,1,1,4,0.48,239550,1.0,20,0.035,239550,0.303,263.5184076
1218,1,1,2,42,110751,8,2,5,5,0.386,207266,0.93,25,0.0535,222867,0.136,194.0718939
1219,2,1,2,40,166813,1,5,3,1,0.379,86743,0.55,20,0.015,157715,0.03,187.2980113
1220,6,2,2,34,144385,3,2,1,6,0.376,135544,0.85,35,0.035,159464,0.047,221.67303619999998
1221,6,1,2,50,172123,11,2,3,5,0.348,295620,0.75,25,0.0535,394160,0.125,199.6342119
1222,6,2,2,44,161442,14,1,5,5,0.397,85230,1.0,30,0.045,85230,0.032,210.05567779999998
1223,2,1,1,30,109530,5,2,1,3,0.371,237164,0.975,25,0.0535,243245,0.157,228.2706546
1224,6,1,1,28,137343,3,2,5,6,0.386,270124,0.75,35,0.015,360165,0.07200000000000001,223.5988242
1225,6,2,2,28,168926,8,1,5,5,0.35100000000000003,233725,1.0,35,0.0535,233725,0.08800000000000001,196.2402362
1226,3,1,1,38,100459,1,5,1,3,0.414,254068,0.93,30,0.05,273191,0.163,248.023725
1227,3,1,1,43,85952,3,2,1,4,0.42,162622,0.7,25,0.035,232317,0.114,235.92915490000001
1228,1,2,2,32,162924,9,6,5,5,0.308,587449,0.93,35,0.045,631666,0.205,201.8965921
1229,4,1,1,31,63301,2,3,2,6,0.467,170477,1.0,30,0.05,170477,0.17300000000000001,256.5559452
1230,6,1,1,27,145774,10,2,5,5,0.40399999999999997,156440,0.93,35,0.035,168215,0.053,237.65209810000002
1231,1,1,2,48,133361,11,1,1,5,0.368,351849,0.65,20,0.0535,541306,0.215,179.64571999999998
1232,5,1,1,22,47985,11,3,3,5,0.531,82352,1.0,35,0.0535,82352,0.109,237.03254180000002
1233,6,2,2,27,102799,5,3,3,6,0.469,331810,0.7,35,0.035,474014,0.16,241.04559269999996
1234,6,2,2,36,193574,7,1,5,4,0.37200000000000005,230206,0.65,30,0.0535,354163,0.08,172.6261862
1235,1,1,1,32,127248,8,1,3,4,0.45299999999999996,230475,0.65,35,0.015,354577,0.067,194.8125006
1236,6,1,1,38,62055,2,6,1,5,0.496,166518,0.65,35,0.015,256182,0.099,252.64902830000003
1237,6,1,1,27,98353,12,3,3,6,0.485,174857,0.85,35,0.0535,205714,0.11199999999999999,233.9010607
1238,5,1,2,27,167235,11,1,3,6,0.462,102337,0.6,30,0.05,170562,0.039,174.5800735
1239,1,1,2,28,132554,3,6,5,6,0.33,134826,0.75,25,0.015,179768,0.049,199.5769628
1240,6,1,2,42,158181,5,1,3,5,0.36200000000000004,279797,0.55,25,0.0535,508722,0.128,157.7824247
1241,6,2,1,35,85799,9,5,3,6,0.494,82121,0.93,40,0.0535,88302,0.057999999999999996,214.97143300000002
1242,1,1,2,32,160301,5,1,2,6,0.345,277385,0.93,20,0.0535,298263,0.141,206.30674199999999
1243,2,1,2,54,150605,5,1,3,5,0.43799999999999994,301737,0.85,20,0.0535,354985,0.163,200.777136
1244,6,2,1,34,69996,13,2,2,6,0.48200000000000004,168408,0.45,35,0.0535,374240,0.152,221.55817000000002
1245,4,1,2,37,68600,8,3,3,5,0.506,197365,0.85,25,0.0535,232194,0.209,230.2349315
1246,6,2,1,40,130450,14,3,1,6,0.4,306525,1.0,35,0.025,306525,0.10099999999999999,236.392052
1247,6,2,1,39,93985,1,5,1,6,0.475,422371,1.0,35,0.0535,422371,0.284,274.0466234
1248,6,2,1,24,88731,12,3,5,6,0.42,284984,0.93,35,0.0535,306434,0.203,259.1126674
1249,6,1,2,32,195074,13,1,3,5,0.405,395408,0.7,30,0.0535,564869,0.136,191.2768241
1250,1,1,1,27,78359,12,3,5,2,0.41100000000000003,346686,0.75,30,0.035,462248,0.23800000000000002,255.3603253
1251,6,2,2,39,176137,10,1,5,6,0.314,161317,0.85,35,0.0535,189785,0.057999999999999996,167.1551823
1252,1,2,1,28,74991,10,1,2,4,0.442,350785,1.0,35,0.025,350785,0.201,244.5052244
1253,1,1,1,28,120035,10,1,1,5,0.375,283482,0.93,35,0.035,304819,0.11699999999999999,214.07636459999998
1254,1,2,2,47,173963,3,2,3,3,0.451,841536,0.6,35,0.035,1402560,0.24,215.63525330000002
1255,6,2,2,35,95417,10,1,3,5,0.451,66693,0.65,35,0.0535,102605,0.044000000000000004,196.63739950000001
1256,3,2,2,49,110089,5,3,5,5,0.41100000000000003,314215,0.75,25,0.015,418953,0.13699999999999998,237.15673930000003
1257,5,2,2,34,102487,3,6,4,5,0.395,153032,0.7,25,0.025,218617,0.08,226.65285150000003
1258,1,1,2,37,128505,2,1,6,5,0.429,407820,0.85,25,0.0535,479788,0.23,211.166154
1259,1,1,2,27,154043,10,1,1,5,0.342,505655,0.93,25,0.035,543715,0.19699999999999998,203.9106679
1260,1,1,2,39,49159,2,3,5,6,0.43200000000000005,439393,0.75,20,0.025,585857,0.568,255.9208514
1261,4,2,1,40,156173,6,2,5,5,0.299,79554,0.75,30,0.045,106072,0.031,186.83472690000002
1262,6,1,2,37,187035,11,1,5,3,0.32899999999999996,392601,0.6,30,0.0535,654335,0.141,178.5726493
1263,6,1,2,52,153511,10,1,3,6,0.42200000000000004,284636,0.6,25,0.0535,474393,0.135,180.5053196
1264,6,2,2,38,49062,2,3,5,5,0.41700000000000004,164883,0.45,35,0.0535,366407,0.213,213.14215950000002
1265,1,2,1,40,139916,7,1,3,4,0.43200000000000005,430622,0.75,35,0.025,574163,0.132,169.8377266
1266,6,1,2,42,106526,7,1,3,2,0.45799999999999996,177912,0.93,25,0.0535,191303,0.121,211.5734941
1267,1,2,1,38,43978,12,3,1,4,0.47600000000000003,343853,0.93,35,0.015,369734,0.287,266.0013765
1268,6,2,2,46,124468,7,1,4,5,0.449,72287,0.55,35,0.0535,131431,0.037000000000000005,175.6404016
1269,6,2,2,26,78005,2,6,1,5,0.484,249274,0.6,35,0.035,415457,0.158,263.5338453
1270,6,2,2,32,103680,6,2,3,4,0.47100000000000003,120852,0.65,35,0.015,185926,0.043,214.341132
1271,1,2,1,27,149518,3,2,6,6,0.41600000000000004,179440,0.85,35,0.025,211106,0.051,221.44128680000003
1272,1,2,2,28,137107,4,1,3,5,0.43799999999999994,162426,1.0,30,0.045,162426,0.07200000000000001,225.7093184
1273,4,2,2,28,140917,3,2,3,4,0.431,74075,0.7,30,0.05,105821,0.034,201.6328002
1274,1,1,2,52,72036,12,4,5,1,0.44299999999999995,341158,1.0,20,0.035,341158,0.33,281.96592480000004
1275,6,2,1,33,40264,2,4,2,5,0.40700000000000003,203495,0.85,35,0.0535,239406,0.32,266.8451705
1276,1,2,2,39,187074,10,1,1,2,0.348,122085,0.93,30,0.0535,131274,0.044000000000000004,180.1918862
1277,1,1,2,37,99777,5,3,5,5,0.43700000000000006,424041,0.65,25,0.035,652371,0.255,239.59075049999998
1278,6,2,2,29,152025,11,6,5,5,0.304,139135,0.6,35,0.0535,231892,0.057999999999999996,188.8342488
1279,1,2,2,43,157866,8,1,6,4,0.413,355556,0.65,30,0.025,547009,0.107,179.41427990000003
1280,6,2,2,27,107527,4,6,3,3,0.485,115496,0.75,40,0.015,153995,0.036000000000000004,246.5711781
1281,1,2,2,51,167811,7,1,6,7,0.42100000000000004,356683,0.65,25,0.0535,548743,0.154,177.7718298
1282,1,1,1,27,112400,3,2,5,5,0.43200000000000005,209578,0.975,35,0.0535,214952,0.11800000000000001,226.82576319999998
1283,6,2,2,38,43834,3,2,1,5,0.44,158893,0.65,30,0.0535,244451,0.243,230.22179219999998
1284,6,1,2,43,62869,10,6,2,4,0.41700000000000004,484034,0.65,25,0.025,744668,0.414,264.6987258
1285,5,1,2,43,73175,2,3,3,1,0.51,195347,0.55,25,0.0535,355176,0.19399999999999998,215.4052161
1286,6,2,2,47,161201,14,6,5,2,0.322,144401,0.85,30,0.0535,169884,0.06,216.40345109999998
1287,6,1,1,33,109195,1,5,2,6,0.4,249494,0.93,35,0.0535,268273,0.145,244.9519285
1288,6,2,1,37,75574,10,2,6,6,0.518,153848,0.93,35,0.035,165428,0.10099999999999999,254.47847740000003
1289,1,2,2,33,203898,7,6,3,6,0.366,508058,0.85,35,0.05,597715,0.151,164.03764730000003
1290,6,2,2,37,163568,7,1,5,4,0.299,274518,0.65,30,0.0535,422335,0.11199999999999999,176.0114499
1291,6,2,1,39,189583,3,2,3,5,0.368,419482,0.93,35,0.0535,451056,0.14,217.238429
1292,4,2,2,51,93132,11,2,5,7,0.435,456809,0.6,25,0.05,761348,0.344,235.250444
1293,2,1,1,28,154314,13,2,1,5,0.365,173739,1.0,25,0.035,173739,0.068,208.1426308
1294,2,2,2,40,161267,6,1,6,5,0.40299999999999997,383840,0.75,20,0.025,511787,0.151,193.2694399
1295,1,2,2,34,161576,7,2,6,5,0.327,66110,0.85,25,0.0535,77776,0.03,152.39501230000002
1296,6,2,1,28,102025,2,6,5,5,0.389,122156,0.85,40,0.045,143713,0.065,257.5599206
1297,6,2,2,28,45468,6,2,2,6,0.46399999999999997,108689,0.55,40,0.0535,197616,0.145,225.5019761
1298,1,2,2,49,165268,3,6,3,1,0.42,413497,0.85,30,0.025,486467,0.11900000000000001,243.0587113
1299,4,1,2,28,179671,10,1,6,5,0.371,222709,0.75,30,0.025,296945,0.059000000000000004,209.86823030000002
